-12.9950602,-38.5276959
-12.9732449,-38.5117795
-12.936188,-38.3999248
-13.0103339,-38.5329129
-12.9505838,-38.3676792
-13.0108297,-38.4919527
-13.00441,-38.5307439
-12.9740496,-38.5082073
-12.972785,-38.509838
-12.9736427,-38.5120089
